Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
"Silver on the Tree (The Dark is Rising, #5)",9780689840333,https://dj6cnfthgyqas.cloudfront.net/0689840330-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Susan_Cooper_The_Dark_Is_Rising_Sequence_Book_Five?id=AQAAAIA1IzijHM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780689840333,$7.99,http://www.indiebound.org/book/9780689840333?aff=rifflebooks
A River Runs Through It and Other Stories,9780226500669,https://dj6cnfthgyqas.cloudfront.net/0226500667-original.jpg,$9.99,https://play.google.com/store/books/details/Norman_Maclean_A_River_Runs_through_It_and_Other_S?id=ZXW5DgAAQBAJ,$8.63,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780226500669,$12.00,http://www.indiebound.org/book/9780226500669?aff=rifflebooks
The Bloody Chamber and Other Stories,9780140178210,https://dj6cnfthgyqas.cloudfront.net/014017821X-original.jpg,$9.99,https://play.google.com/store/books/details/Juliane_Str%C3%A4tz_Horribly_sexy_How_sexuality_becomes?id=RW-EBAAAQBAJ,$15.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140178210,$15.00,http://www.indiebound.org/book/9780140178210?aff=rifflebooks
The Other,9780440167365,https://dj6cnfthgyqas.cloudfront.net/0440167361-original.jpg,$13.99,https://play.google.com/store/books/details/Wes_Moore_The_Other_Wes_Moore?id=NaJLl8Yq1S8C,$4.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440167365,,
Play It as It Lays,9780374529949,https://dj6cnfthgyqas.cloudfront.net/0374529949-original.jpg,$7.99,https://play.google.com/store/books/details/Joan_Didion_Play_It_as_It_Lays?id=OEDFDgAAQBAJ,$11.67,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374529949,$15.00,http://www.indiebound.org/book/9780374529949?aff=rifflebooks
The Elephant Man,9780802130419,https://dj6cnfthgyqas.cloudfront.net/0802130410-original.jpg,$8.99,https://play.google.com/store/books/details/Christine_Sparks_The_Elephant_Man?id=9s-bSPwOUxEC,$13.94,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802130419,$16.00,http://www.indiebound.org/book/9780802130419?aff=rifflebooks
"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",9780061129766,https://dj6cnfthgyqas.cloudfront.net/0061129763-original.jpg,,,$12.05,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061129766,$15.99,http://www.indiebound.org/book/9780061129766?aff=rifflebooks
Humboldt's Gift,9780140189445,https://dj6cnfthgyqas.cloudfront.net/0140189440-original.jpg,$13.79,https://play.google.com/store/books/details/Saul_Bellow_Humboldt_s_Gift?id=qfkwCwAAQBAJ,$10.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140189445,$14.95,http://www.indiebound.org/book/9780140189445?aff=rifflebooks
"Tales of the City (Tales of the City, #1)",9780552998765,https://dj6cnfthgyqas.cloudfront.net/0552998761-original.jpg,,,,,$7.99,http://www.indiebound.org/book/9780552998765?aff=rifflebooks
"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",9780345348654,https://dj6cnfthgyqas.cloudfront.net/0345348656-original.jpg,$2.99,https://play.google.com/store/books/details/Stephen_R_Donaldson_Lord_Foul_s_Bane?id=9bEqU8bzdUEC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345348654,$7.99,http://www.indiebound.org/book/9780345348654?aff=rifflebooks
Chesapeake,9780812970432,https://dj6cnfthgyqas.cloudfront.net/0812970438-original.jpg,$6.99,https://play.google.com/store/books/details/James_A_Michener_Chesapeake?id=FVI0AQAAQBAJ,$16.16,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812970432,$20.00,http://www.indiebound.org/book/9780812970432?aff=rifflebooks
The Ghost Writer,9780099477570,https://dj6cnfthgyqas.cloudfront.net/0099477572-original.jpg,$8.99,https://play.google.com/store/books/details/Philip_Roth_The_Ghost_Writer?id=u8BtfxwY3FMC,$17.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780099477570,$17.75,http://www.indiebound.org/book/9780099477570?aff=rifflebooks
The Autumn of the Patriarch,9780060882860,https://dj6cnfthgyqas.cloudfront.net/0060882867-original.jpg,$13.99,https://play.google.com/store/books/details/Gabriel_Garc%C3%ADa_M%C3%A1rquez_Chronicle_of_a_Death_Foreto?id=pLeFBAAAQBAJ,$11.38,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060882860,$13.99,http://www.indiebound.org/book/9780060882860?aff=rifflebooks
The Female Eunuch,9780374527624,https://dj6cnfthgyqas.cloudfront.net/0374527628-original.jpg,$9.99,https://play.google.com/store/books/details/Germaine_Greer_The_Whole_Woman?id=JPycAgAAQBAJ,$13.34,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374527624,$16.00,http://www.indiebound.org/book/9780374527624?aff=rifflebooks
"The Manticore (The Deptford Trilogy, #2)",9780143039136,https://dj6cnfthgyqas.cloudfront.net/014303913X-original.jpg,$19.99,https://play.google.com/store/books/details/Robertson_Davies_The_Deptford_Trilogy?id=YXMkCwAAQBAJ,$13.62,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780143039136,$16.00,http://www.indiebound.org/book/9780143039136?aff=rifflebooks
Burr,9780375708732,https://dj6cnfthgyqas.cloudfront.net/0375708731-original.jpg,$14.99,https://play.google.com/store/books/details/Gore_Vidal_Burr?id=xhwYjjgL6FcC,$13.19,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375708732,$16.95,http://www.indiebound.org/book/9780375708732?aff=rifflebooks
"The Chocolate War (Chocolate War, #1)",9780375829871,https://dj6cnfthgyqas.cloudfront.net/0375829873-original.jpg,,,$8.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375829871,$9.99,http://www.indiebound.org/book/9780375829871?aff=rifflebooks
Suttree,9780679736325,https://dj6cnfthgyqas.cloudfront.net/0679736328-original.jpg,$12.99,https://play.google.com/store/books/details/Cormac_McCarthy_Suttree?id=ZGNzeO8EGpIC,$13.72,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679736325,$16.95,http://www.indiebound.org/book/9780679736325?aff=rifflebooks
The Milagro Beanfield War,9780805063745,https://dj6cnfthgyqas.cloudfront.net/0805063749-original.jpg,$10.99,https://play.google.com/store/books/details/John_Nichols_The_Milagro_Beanfield_War?id=WbN_AQAAQBAJ,$14.79,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780805063745,$22.00,http://www.indiebound.org/book/9780805063745?aff=rifflebooks
"Ramona and Her Father (Ramona, #4)",9780192751034,https://dj6cnfthgyqas.cloudfront.net/0192751034-original.jpg,,,$7.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192751034,,
"Otherwise Known as Sheila the Great (Fudge, #2)",9780142408797,https://dj6cnfthgyqas.cloudfront.net/0142408794-original.jpg,$9.99,https://play.google.com/store/books/details/Judy_Blume_Otherwise_Known_as_Sheila_the_Great?id=KxP6erGQnloC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142408797,$7.99,http://www.indiebound.org/book/9780142408797?aff=rifflebooks
Surfacing,9780385491051,https://dj6cnfthgyqas.cloudfront.net/0385491050-original.jpg,$9.99,https://play.google.com/store/books/details/Margaret_Atwood_Surfacing?id=aXZcMmS0k-8C,$11.16,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385491051,$14.95,http://www.indiebound.org/book/9780385491051?aff=rifflebooks
"The Bastard (Kent Family Chronicles, #1)",9780451211033,https://dj6cnfthgyqas.cloudfront.net/0451211030-original.jpg,$7.99,https://play.google.com/store/books/details/John_Jakes_The_Bastard?id=aECd3U_3SSUC,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451211033,$9.99,http://www.indiebound.org/book/9780451211033?aff=rifflebooks
Rubyfruit Jungle,9780553146967,https://dj6cnfthgyqas.cloudfront.net/0553146963-original.jpg,$13.99,https://play.google.com/store/books/details/Rita_Mae_Brown_Rubyfruit_Jungle?id=x_CyAwAAQBAJ,,,,
The Feast of the Goat,9780571207763,https://dj6cnfthgyqas.cloudfront.net/0571207766-original.jpg,$10.99,https://play.google.com/store/books/details/Mario_Vargas_Llosa_The_Feast_of_the_Goat?id=Wv8Jk18V7XsC,$17.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780571207763,,
A Woman of Substance (Emma Harte Saga #1),9780312353261,https://dj6cnfthgyqas.cloudfront.net/031235326X-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Barbara_Taylor_Bradford_Unexpected_Blessings?id=AQAAAABrQB9AZM,$8.10,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312353261,,
"Flow My Tears, the Policeman Said",9781857983418,https://dj6cnfthgyqas.cloudfront.net/1857983416-original.jpg,$8.82,https://play.google.com/store/books/details/Philip_K_Dick_%E9%8A%80%E7%BF%BC%E6%AE%BA%E6%89%8B?id=t2QyDwAAQBAJ,,,,
Eaters of the Dead,9780060891565,https://dj6cnfthgyqas.cloudfront.net/0060891564-original.jpg,$10.99,https://play.google.com/store/books/details/Michael_Crichton_Eaters_of_the_Dead?id=m6mGKIxOK6sC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060891565,$7.99,http://www.indiebound.org/book/9780060891565?aff=rifflebooks
Dhalgren,9780375706684,https://dj6cnfthgyqas.cloudfront.net/0375706682-original.jpg,$7.99,https://play.google.com/store/books/details/Samuel_R_Delany_Dhalgren?id=o-5cAgAAQBAJ,$17.02,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375706684,$20.00,http://www.indiebound.org/book/9780375706684?aff=rifflebooks
Terms of Endearment,9780752834559,https://dj6cnfthgyqas.cloudfront.net/075283455X-original.jpg,$16.99,https://play.google.com/store/books/details/Larry_McMurtry_Terms_of_Endearment?id=IiUEPtj9VW4C,$14.80,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780752834559,,
Fatelessness,9781400078639,https://dj6cnfthgyqas.cloudfront.net/1400078636-original.jpg,$13.99,https://play.google.com/store/books/details/Imre_Fatelessness?id=nnIZfBmAVfsC,$13.81,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400078639,$15.95,http://www.indiebound.org/book/9781400078639?aff=rifflebooks
"Homecoming (Tillerman Cycle, #1)",9780689851322,https://dj6cnfthgyqas.cloudfront.net/B0061OTPTG-original.jpg,$8.99,https://play.google.com/store/books/details/Cynthia_Voigt_Homecoming?id=q9JCJg_xNqcC,$7.09,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780689851322,$8.99,http://www.indiebound.org/book/9780689851322?aff=rifflebooks
The Stepford Wives,9780060080846,https://dj6cnfthgyqas.cloudfront.net/0060080841-original.jpg,$11.99,https://play.google.com/store/books/details/Ira_Levin_The_Stepford_Wives?id=YG9okGt4Wt4C,$9.43,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060080846,$12.99,http://www.indiebound.org/book/9780060080846?aff=rifflebooks
Working: People Talk About What They Do All Day and How They Feel About What They Do,9781565843424,https://dj6cnfthgyqas.cloudfront.net/1565843428-original.jpg,$16.99,https://play.google.com/store/books/details/Phil_McGraw_Family_First?id=ofp56XYHIDcC,,,$18.95,http://www.indiebound.org/book/9781565843424?aff=rifflebooks
Somewhere In Time,9780312868864,https://dj6cnfthgyqas.cloudfront.net/0312868863-original.jpg,$9.99,https://play.google.com/store/books/details/Richard_Matheson_Somewhere_In_Time?id=l68nw5bgZdYC,$15.39,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312868864,$22.99,http://www.indiebound.org/book/9780312868864?aff=rifflebooks
A Summer to Die,9780440219170,https://dj6cnfthgyqas.cloudfront.net/0440219175-original.jpg,$9.19,https://play.google.com/store/books/details/Lois_Lowry_A_Summer_to_Die?id=hiVUt0OarjwC,$5.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440219170,$5.99,http://www.indiebound.org/book/9780440219170?aff=rifflebooks
Pilgrim at Tinker Creek,9780072434170,https://dj6cnfthgyqas.cloudfront.net/0072434171-original.jpg,$11.99,https://play.google.com/store/books/details/Annie_Dillard_Pilgrim_at_Tinker_Creek?id=J4qHCF5kAh4C,$14.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780072434170,$15.50,http://www.indiebound.org/book/9780072434170?aff=rifflebooks
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",9780689711732,https://dj6cnfthgyqas.cloudfront.net/0689711735-original.jpg,$8.99,https://play.google.com/store/books/details/Judith_Viorst_Alexander_and_the_Terrible_Horrible?id=AGXinn6juRMC,$6.04,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780689711732,$7.99,http://www.indiebound.org/book/9780689711732?aff=rifflebooks
Kiss of the Spider Woman,9780679724490,https://dj6cnfthgyqas.cloudfront.net/0679724494-original.jpg,$4.00,https://play.google.com/store/books/details/Gale_Cengage_Learning_A_Study_Guide_for_Manuel_Pui?id=Ptl5DQAAQBAJ,$11.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679724490,$15.95,http://www.indiebound.org/book/9780679724490?aff=rifflebooks
Centennial,9780449214190,https://dj6cnfthgyqas.cloudfront.net/0449214192-original.jpg,$10.99,https://play.google.com/store/books/details/James_A_Michener_Centennial?id=LU40AQAAQBAJ,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449214190,$8.99,http://www.indiebound.org/book/9780449214190?aff=rifflebooks
In the Beginning,9780449001134,https://dj6cnfthgyqas.cloudfront.net/044900113X-original.jpg,Free,https://play.google.com/store/books/details/Olin_Edward_James_In_the_Beginning?id=Dx39CQAAQBAJ,$15.45,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449001134,$16.00,http://www.indiebound.org/book/9780449001134?aff=rifflebooks
The Cement Garden,9780099468387,https://dj6cnfthgyqas.cloudfront.net/0099468387-original.jpg,$9.99,https://play.google.com/store/books/details/Ian_McEwan_The_Cement_Garden?id=gCtS-a5dIZYC,,,,
The Plague Dogs,9780345494023,https://dj6cnfthgyqas.cloudfront.net/0345494024-original.jpg,$13.99,https://play.google.com/store/books/details/Richard_Adams_The_Plague_Dogs?id=TTzD_APF5cUC,$14.52,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345494023,$16.00,http://www.indiebound.org/book/9780345494023?aff=rifflebooks
"Miss Nelson Is Missing! (Miss Nelson, #1)",9780395401460,https://dj6cnfthgyqas.cloudfront.net/0395401461-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/James_W_Anderson_M_D_The_Simple_Diet?id=AQAAAIB0dnP2FM,$6.07,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780395401460,$7.99,http://www.indiebound.org/book/9780395401460?aff=rifflebooks
The Book of Daniel,9780452275669,https://dj6cnfthgyqas.cloudfront.net/0452275660-original.jpg,$32.99,https://play.google.com/store/books/details/John_Goldingay_Daniel?id=RF8qDwAAQBAJ,$10.16,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780452275669,,
"Love Story (Love Story, #1)",9780380017607,https://dj6cnfthgyqas.cloudfront.net/0380017601-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Liane_Moriarty_The_Hypnotist_s_Love_Story?id=AQAAAAD4FlEWuM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780380017607,$7.99,http://www.indiebound.org/book/9780380017607?aff=rifflebooks
The Ugly Duckling,9780688159320,https://dj6cnfthgyqas.cloudfront.net/068815932X-original.jpg,$3.90,https://play.google.com/store/books/details/Hans_Christian_Andersen_The_Ugly_Duckling?id=TS7tAQAAQBAJ,$14.23,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780688159320,$17.99,http://www.indiebound.org/book/9780688159320?aff=rifflebooks
My Brother Sam Is Dead,9780439783606,https://dj6cnfthgyqas.cloudfront.net/0439783607-original.jpg,$0.99,https://play.google.com/store/books/details/James_Lincoln_Collier_My_Brother_Sam_is_Dead?id=QNbY0nGUD6oC,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780439783606,$6.99,http://www.indiebound.org/book/9780439783606?aff=rifflebooks
Child of God,9780679728740,https://dj6cnfthgyqas.cloudfront.net/0679728740-original.jpg,$13.99,https://play.google.com/store/books/details/Cormac_McCarthy_Child_of_God?id=0aok-xSG6D4C,$12.62,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679728740,$15.00,http://www.indiebound.org/book/9780679728740?aff=rifflebooks
Night Shift,9780450042683,https://dj6cnfthgyqas.cloudfront.net/0450042685-original.jpg,$9.99,https://play.google.com/store/books/details/Charlaine_Harris_Night_Shift?id=L2dYCgAAQBAJ,,,,
The Lives of a Cell: Notes of a Biology Watcher,9780140047431,https://dj6cnfthgyqas.cloudfront.net/0140047433-original.jpg,$13.99,https://play.google.com/store/books/details/Lewis_Thomas_Lives_of_a_Cell?id=fA04DwAAQBAJ,$14.37,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140047431,$16.00,http://www.indiebound.org/book/9780140047431?aff=rifflebooks
Rage,9780451076458,https://dj6cnfthgyqas.cloudfront.net/0451076451-original.jpg,$7.99,https://play.google.com/store/books/details/Debra_Webb_Rage?id=eswB-P2mPgUC,$1.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451076458,,
The Bicentennial Man and Other Stories,9781857989328,https://dj6cnfthgyqas.cloudfront.net/1857989325-original.jpg,$7.99,https://play.google.com/store/books/details/David_O_White_Connecticut_s_Black_Soldiers_1775_17?id=z0dLDwAAQBAJ,,,,
"World of Wonders (The Deptford Trilogy, #3)",9780143039143,https://dj6cnfthgyqas.cloudfront.net/0143039148-original.jpg,$19.99,https://play.google.com/store/books/details/Robertson_Davies_The_Deptford_Trilogy?id=YXMkCwAAQBAJ,$13.52,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780143039143,$17.00,http://www.indiebound.org/book/9780143039143?aff=rifflebooks
Evergreen,9780307574626,https://dj6cnfthgyqas.cloudfront.net/B0030P1WOA-original.jpg,$3.40,https://play.google.com/store/books/details/Brenda_Pandos_Evergreen?id=4qfOBQAAQBAJ,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307574626,,
The Word for World is Forest,-1,,$10.99,https://play.google.com/store/books/details/Ursula_K_Le_Guin_The_Word_for_World_is_Forest?id=8bsao-0vYiQC,,,,
JR,9780140187076,https://dj6cnfthgyqas.cloudfront.net/0140187073-original.jpg,,https://play.google.com/store/books/series?id=hdfXFwAAABBTwM,$17.66,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140187076,$25.00,http://www.indiebound.org/book/9780140187076?aff=rifflebooks
Blubber,9780330398053,https://dj6cnfthgyqas.cloudfront.net/0330398059-original.jpg,$14.99,https://play.google.com/store/books/details/Judy_Blume_Blubber?id=O8IPM6v3zYMC,$11.10,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780330398053,,
"Time and Again (Time, #1)",9780575073609,https://dj6cnfthgyqas.cloudfront.net/0575073608-original.jpg,,,$14.20,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780575073609,$15.50,http://www.indiebound.org/book/9780575073609?aff=rifflebooks
Rumpole of the Bailey,9780140046700,https://dj6cnfthgyqas.cloudfront.net/0140046704-original.jpg,$12.99,https://play.google.com/store/books/details/John_Mortimer_The_First_Rumpole_Omnibus?id=v-33M7X5JoQC,$5.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140046700,,
"The House with a Clock in Its Walls (Lewis Barnavelt, #1)",9780142402573,https://dj6cnfthgyqas.cloudfront.net/0142402575-original.jpg,$13.95,https://play.google.com/store/audiobooks/details/John_Bellairs_The_House_With_a_Clock_in_Its_Walls?id=AQAAAIApTUrNcM,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142402573,$6.99,http://www.indiebound.org/book/9780142402573?aff=rifflebooks
First Blood,9780446364409,https://dj6cnfthgyqas.cloudfront.net/0446364401-original.jpg,$6.25,https://play.google.com/store/books/details/David_Morrell_First_Blood?id=Em-UAgAAQBAJ,$8.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780446364409,$8.00,http://www.indiebound.org/book/9780446364409?aff=rifflebooks
Shanna,-1,,$9.99,https://play.google.com/store/books/details/Kathleen_E_Woodiwiss_Shanna?id=AEMp2eWWdTsC,,,,
Momo,9783522168571,https://dj6cnfthgyqas.cloudfront.net/3522168577-original.jpg,$9.59,https://play.google.com/store/books/details/Andrew_Knapp_Let_s_Find_Momo?id=s11xDAAAQBAJ,$9.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9783522168571,,
Dispatches,9780679735250,https://dj6cnfthgyqas.cloudfront.net/0679735259-original.jpg,$13.99,https://play.google.com/store/books/details/Michael_Herr_Dispatches?id=QcWumjEd-HIC,$12.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679735250,$15.95,http://www.indiebound.org/book/9780679735250?aff=rifflebooks
Ways of Seeing,9780140135152,https://dj6cnfthgyqas.cloudfront.net/0140135154-original.jpg,$9.99,https://play.google.com/store/books/details/John_Berger_Ways_of_Seeing?id=QxdperNq5R8C,$14.61,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140135152,$17.00,http://www.indiebound.org/book/9780140135152?aff=rifflebooks
"The Amazing Mrs. Pollifax (Mrs. Pollifax, #2)",9780449209127,https://dj6cnfthgyqas.cloudfront.net/0449209121-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Dorothy_Gilman_The_Unexpected_Mrs_Pollifax?id=AQAAAACzqkOq4M,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449209127,$7.99,http://www.indiebound.org/book/9780449209127?aff=rifflebooks
Aunt Julia and the Scriptwriter,9780140248920,https://dj6cnfthgyqas.cloudfront.net/0140248927-original.jpg,$10.99,https://play.google.com/store/books/details/Mario_Vargas_Llosa_Aunt_Julia_and_the_Scriptwriter?id=yRquKQ6sclMC,$10.46,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140248920,$15.00,http://www.indiebound.org/book/9780140248920?aff=rifflebooks
Dogsbody,9780064410380,https://dj6cnfthgyqas.cloudfront.net/0064410382-original.jpg,$9.99,https://play.google.com/store/books/details/Diana_Wynne_Jones_Dogsbody?id=wiNBEVFeFUgC,$5.27,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780064410380,$6.99,http://www.indiebound.org/book/9780064410380?aff=rifflebooks
Great Lion of God,9780449203699,https://dj6cnfthgyqas.cloudfront.net/0449203697-original.jpg,$7.99,https://play.google.com/store/books/details/Taylor_Caldwell_Great_Lion_of_God?id=2DbWDQAAQBAJ,$5.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449203699,,
The Elusive Mrs. Pollifax (Mrs Pollifax #3),9780449215234,https://dj6cnfthgyqas.cloudfront.net/0449215237-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Dorothy_Gilman_The_Elusive_Mrs_Pollifax?id=AQAAAIAQ90h3SM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449215234,$7.99,http://www.indiebound.org/book/9780449215234?aff=rifflebooks
The Optimist's Daughter,9780375508356,https://dj6cnfthgyqas.cloudfront.net/037550835X-original.jpg,$13.99,https://play.google.com/store/books/details/Eudora_Welty_The_Optimist_s_Daughter?id=OsGh49yvGI8C,$18.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375508356,,
Fear and Loathing on the Campaign Trail '72,9780446698221,https://dj6cnfthgyqas.cloudfront.net/0446698229-original.jpg,$12.99,https://play.google.com/store/books/details/Hunter_S_Thompson_Fear_and_Loathing_on_the_Campaig?id=Xxrp_Fhkis8C,$15.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780446698221,$15.99,http://www.indiebound.org/book/9780446698221?aff=rifflebooks
Islands in the Stream,9780743253420,https://dj6cnfthgyqas.cloudfront.net/0743253426-original.jpg,$16.99,https://play.google.com/store/books/details/Ernest_Hemingway_Islands_in_the_Stream?id=oyolZWPlNg4C,$32.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743253420,$32.00,http://www.indiebound.org/book/9780743253420?aff=rifflebooks
The Power Broker: Robert Moses and the Fall of New York,9780394720241,https://dj6cnfthgyqas.cloudfront.net/0394720245-original.jpg,$15.16,https://play.google.com/store/books/details/Philip_Mark_Plotch_Politics_Across_the_Hudson?id=e6s7DwAAQBAJ,$18.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780394720241,$26.00,http://www.indiebound.org/book/9780394720241?aff=rifflebooks
"Slapstick, or Lonesome No More!",9780385334235,https://dj6cnfthgyqas.cloudfront.net/0385334230-original.jpg,$17.99,https://play.google.com/store/books/details/Kurt_Vonnegut_Slapstick_or_Lonesome_No_More?id=d2z2O7ExACUC,$14.28,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385334235,$17.00,http://www.indiebound.org/book/9780385334235?aff=rifflebooks
Torch Song Trilogy,9780960472406,https://dj6cnfthgyqas.cloudfront.net/0960472401-original.jpg,$4.00,https://play.google.com/store/books/details/Gale_Cengage_Learning_A_Study_Guide_for_Harvey_Fie?id=YhLQDAAAQBAJ,$7.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780960472406,,
"The Persian Boy (Alexander the Great, #2)",9780394751016,https://dj6cnfthgyqas.cloudfront.net/0394751019-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Philip_Freeman_Alexander_the_Great?id=AQAAAIDOUm7SsM,$11.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780394751016,$16.95,http://www.indiebound.org/book/9780394751016?aff=rifflebooks
Green Darkness,9781556525766,https://dj6cnfthgyqas.cloudfront.net/1556525761-original.jpg,$12.89,https://play.google.com/store/books/details/Anya_Seton_Green_Darkness?id=1NKZaPd7f98C,$11.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781556525766,$15.95,http://www.indiebound.org/book/9781556525766?aff=rifflebooks
"Shall We Tell the President? (Kane & Abel, #3)",9780449208069,https://dj6cnfthgyqas.cloudfront.net/0449208060-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Jeffrey_Archer_Shall_We_Tell_the_President?id=AQAAAIAoqV0pZM,$3.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449208069,,
"Paddington at Large (Paddington, #5)",9780618196784,https://dj6cnfthgyqas.cloudfront.net/0618196781-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Michael_Bond_Paddington_At_Large?id=AQAAAIBa7x9vVM,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780618196784,,
"Mrs. Pollifax on Safari (Mrs. Pollifax, #5)",9780449215241,https://dj6cnfthgyqas.cloudfront.net/0449215245-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Dorothy_Gilman_Mrs_Pollifax_on_Safari?id=AQAAAIAqkhISKM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449215241,$7.99,http://www.indiebound.org/book/9780449215241?aff=rifflebooks
The Human Factor,9781857150711,https://dj6cnfthgyqas.cloudfront.net/1857150716-original.jpg,$9.99,https://play.google.com/store/books/details/Graham_Greene_The_Human_Factor?id=TWyAZzs5erIC,,,,
The Honorary Consul,9780140073379,https://dj6cnfthgyqas.cloudfront.net/014007337X-original.jpg,$9.99,https://play.google.com/store/books/details/Graham_Greene_The_Honorary_Consul?id=PHb2duQyvdYC,,,,
