"Book Title","ISBN","Amazon URL","GoodReads Description"
"East-West Divan","9780963190277","https://www.goodreads.com/buy_buttons/15/follow?book_id=2969585&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Der persische Dichter Hafis war ein erklÃ¤rter Liebhaber der Sprache, und diesem Gedanken gab er im 14. Jahrhundert allegorische Gestalt: In seinem Diwan tritt die ""Wortbraut"" als mystische VerkÃ¶rperung der Lyrik auf, um Gott, Wein und Liebe zu besingen:""BrÃ¤uten in der Locken Ranken,/ denen Schleier, leicht und licht, / Halb nur hÃ¼llen den Gedanken, / gleicht, o Hafis, dein Gedicht"".Berauscht von der LektÃ¼re des Diwans im Juni 1814 Ã¼bernahm Johann Wolfgang von Goethe das Bild von der ""Wortbraut"" und stellte es als gleichnishaftes Motto dem Buch Hafis seines West-Ãstlichen Divans (1819/1827) voran: ""Sei das Wort die Braut genannt"" -- eine Hommage an den persischen ""Zwilling"", die der Weimarer Geheime Rat auch als Verpflichtung fÃ¼r das eigene Schreiben verstand. TatsÃ¤chlich ist Goethe in seiner Auseinandersetzung mit Hafis ein Ã¼beraus sinnliches StÃ¼ck Weltliteratur gelungen, dessen Verfasser das gesamte Spektrum literarischer MÃ¶glichkeiten wie ein BrÃ¤utigam umgreifen will und in souverÃ¤ner Beherrschung von alltÃ¤glicher und gehobener, euphorischer und ironischer Rede die ""Lieb-, Lied- und Weinestrunkenheit"" im Harem der Worte zu vermÃ¤hlen sucht.Am deutlichsten wird diese quasi erotische Verbindung von Werk und SchÃ¶pfer im Buch Suleika, jenem autobiographisch an die 30jÃ¤hrige Marianne von Willemer gerichteten MeisterstÃ¼ck, das den Austausch mit der Geliebten zum leidenschaftlichen Dialog des 66jÃ¤hrigen Dichters auch mit der Sprache werden lÃ¤Ãt: ""Sich liebend aneinander zu laben / Wird Paradieses Wonne sein"". DaÃ Marianne, wie man inzwischen weiÃ, einige der schÃ¶nsten Gedichte zum Buch Suleika beisteuerte, hebt das ZwiegesprÃ¤ch zwischen der jungen Suleika und dem greisen Hatem innerhalb der Sammlung auf ein neues, pikant-intimes Niveau.""Den berauschendsten LebensgenuÃ hat Goethe hier in Verse gebracht"", schrieb Heinrich Heine 1836 in der Romantischen Schule, ""und diese sind so leicht, so glÃ¼cklich, so hingehaucht, so Ã¤therisch, daÃ man sich wundert, wie dergleichen in der deutschen Sprache mÃ¶glich war"". MÃ¶glich war dieser unbeschreibliche Zauber des Divans nur als trunkene, raumzeitlich losgelÃ¶ste LiebeserklÃ¤rung des Dichters an die unendliche, Orient und Okzident, Geist und Humor, Jugend und Alter, Liebhaber und Geliebte in jeder Strophe neu vereinende Poesie.Der Schwiegertochter Ottilie erlÃ¤uterte Goethe am 21. Juni 1818 die Absicht seiner Dichtung: ""Ihre Bestimmung ist es, uns von der Gegenwart abzulÃ¶sen und uns fÃ¼r den Augenblick dem GefÃ¼hl nach in die grenzenlose Freiheit zu versetzen. Dies ist zu einer jeden Zeit wohltÃ¤tig, besonders zu der unseren"". Wenn dies mit einer derart lyrischen VirtuositÃ¤t wie im West-Ãstlichen Divan gelingt, gilt dieser Auspruch bis heute. --Thomas KÃ¶ster"
"The Devil's Elixirs","9781906210182","https://www.goodreads.com/buy_buttons/12/follow?book_id=1576915&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The charismatic monk Medardus becomes implicated in a deadly mystery against his will. As he travels towards Rome he wrestles with the enigma of his own identity while pursued by his murderous doppelganger. The monk's only hope for salvation lies with the beautiful Aurelie; but in order to escape the curse which lies over his family, he must evade the sinister powers of the living and the dead. In this lively and disturbing gothic tale, Hoffmann combines elements of the fantastic and the sublime to analyse the seductive ambiguities of art and the deeply divided nature of the human imagination."
"The Principles of Political Economy and Taxation","9780486434612","https://www.goodreads.com/buy_buttons/12/follow?book_id=318041&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This landmark treatise of 1817 formulated the guiding principles behind the market economy. Author David Ricardo, with Adam Smith, founded the ""classical"" system of political economy, a school of thought that dominated economic policies throughout the nineteenth century and figured prominently in the theories of John Stuart Mill and Karl Marx.A friend and colleague of James Mill, Thomas Malthus, and Jeremy Bentham â each of whom exercised a decided influence on his intellectual development â Ricardo elevated economic theory to hitherto unprecedented levels of sophistication. His clear and consistent definition of the classical system included the foundation of the tenets of diminishing returns and economic rent, which led to the doctrines known today as distribution theory and international trade theory, or comparative advantage. The Ricardian system continues to influence and inform modern economic thought, and The Principles of Political Economy and Taxation is essential reading for students of the social sciences."
"The Heart of Mid-Lothian","9780140431292","https://www.goodreads.com/buy_buttons/12/follow?book_id=699484&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Early in 1817 Scott received in an unsigned letter the seed of The Heart of Mid-Lothian and began immediately to shape from historical fact the story of Jeanie Deans, a dairymaid who, while refusing to lie to save her sisterâs life, journeys to London to beg for a reprieve. Set in the 1730s in a Scotland uneasily united with England, the novel dramatizes different kinds of justice: that meted out by the Edinburgh mob in the lynching of one Captain Porteous, and that encountered by a young girl on trial for infanticide.A bestseller from Philadelphia to St. Petersburg, an inspiration to succeeding novelists from Balzac to George Eliot, The Heart of Mid-Lothian is the seventh and finest of Scottâs âWaverleyâ novels. This edition, based on the first edition of 1818, incorporates many new corrections from the manuscript and from other sources. Tony Inglis provides a full introduction to the historical background, and to the novelâs rich use of language and dialect, its themes and narrative modes."
"The Absentee","9780140436457","https://www.goodreads.com/buy_buttons/12/follow?book_id=608762&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Lord Colambre, the sensitive hero of the novel, finds that his mother Lady Clonbrony's attempts to buy her way into the high society of London are only ridiculed, while his father, Lord Clonbrony, is in serious debt as a result of his wife's lifestyle. Colambre travels incognito to Ireland to see the country that he still considers his home. When he returns to London he assists his father to pay off the debts, on condition that the Clonbrony family return to live in Ireland. Maria Edgeworth (1 January 1768 - 22 May 1849) was a prolific Anglo-Irish writer of adults' and children's literature. She was one of the first realist writers in children's literature and was a significant figure in the evolution of the novel in Europe. She held advanced views, for a woman of her time, on estate management, politics and education, and corresponded with some of the leading literary and economic writers, including Sir Walter Scott and David Ricardo."
"Theory of Colours","9780262570213","https://www.goodreads.com/buy_buttons/12/follow?book_id=18225&ref=x_gr_w_bb&tag=x_gr_w_bb-20","By the time Goethe's ""Theory of Colours"" appeared in 1810, the wavelength theory of light and color had been firmly established. To Goethe, the theory was the result of mistaking an incidental result for an elemental principle. Far from pretending to a knowledge of physics, he insisted that such knowledge was an actual hindrance to understanding. He based his conclusions exclusively upon exhaustive personal observation of the phenomena of color.Of his own theory, Goethe was supremely confident: ""From the philosopher, we believe we merit thanks for having traced the phenomena of colours to their first sources, to the circumstances under which they appear and are, and beyond which no further explanation respecting them is possible.""Goethe's scientific conclusions have, of course, long since been thoroughly demolished, but the intelligent reader of today may enjoy this work on quite different grounds: for the beauty and sweep of his conjectures regarding the connection between color and philosophical ideas; for an insight into early nineteenth-century beliefs and modes of thought; and for the flavor of life in Europe just after the American and French Revolutions.The work may also be read as an accurate guide to the study of color phenomena. Goethe's conclusions have been repudiated, but no one quarrels with his reporting of the facts to be observed. With simple objects -- vessels, prisms, lenses, and the like -- the reader will be led through a demonstration course not only in subjectively produced colors, but also in the observable physical phenomena of color. By closely following Goethe's explanations of the color phenomena, the reader may become so divorced from the wavelength theory -- Goethe never even mentions it -- that he may begin to think about color theory relatively unhampered by prejudice, ancient or modern."
"Biographia Literaria: Biographical Sketches of my Literary Life & Opinions","9780691018614","https://www.goodreads.com/buy_buttons/12/follow?book_id=350099&ref=x_gr_w_bb&tag=x_gr_w_bb-20","""Biographia Literaria"" has emerged over the last century as a supreme work of literary criticism and one of the classics of English literature. Into this volume poured 20 years of speculation about the criticism and uses of poetry and about the psychology of art. Following the text of the 1817 edition, the editors offer the first completely annotated edition of the highly allusive work."
"Old Mortality","9780140430981","https://www.goodreads.com/buy_buttons/12/follow?book_id=699603&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Perhaps the finest and certainly the most readable of Scott's Waverley novels, Old Mortality is a swift-moving historical romance that pits an anachronistically liberal hero against the forces of fanaticism in seventeenth-century Scotland - the period notorious as ""the killing time."" Its central character, Henry Morton, finds himself torn between his love for a royalist's granddaughter and his loyalty to his oppressed countrymen."
"The Necessity of Atheism and Other Essays","9780879757748","https://www.goodreads.com/buy_buttons/12/follow?book_id=223398&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The great Romantic poet Percy Bysshe Shelley (1792-1822), best known for such masterpieces as ""Ode to the West Wind"" and ""Prometheus Unbound,"" also expressed his ideas on religious oppression in works of impassioned prose.The Necessity of Atheism and Other Essays features five anti-religious tracts by Shelley: ""On Christianity,"" ""The Necessity of Atheism"" (which resulted in the youthful Shelley's expulsion from Oxford in 1811), ""On Life,"" ""On a Future State,"" and ""A Refutation of Deism."" Like his great poems, these extol the spirit of man and argue that Christianity, with its repressive belief system, is wholly out of keeping with human ideals and aspirations.A philosopher as well as a poet, Shelley argues that the divine attributes of God are merely projections of human powers; life everlasting cannot be empirically demonstrated, for it runs counter to all the evidence for mortality given by the natural world, which is the only world we know.During his brief life, Shelley affronted the armies of Christendom with a single-minded purpose. As Shelley observes in his dialogue ""A Refutation of Deism,"" there can be no middle ground between accepting revealed religion and disbelieving in the existence of a diety - another way of stating the necessity of atheism.In all, these essays provide an important statement of the poet and freethinker's enlightened views on skepticism, faith, and the corruption of organized Christianity"
"Guide to the Lakes","9780711223653","https://www.goodreads.com/buy_buttons/15/follow?book_id=2056416&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Wordsworth's Guide to the Lakes gives a first-hand account of his feelings about the unique countryside that was the source of his inspiration. He addresses concerns that are relevant today, such as how the growing number of visitors, and the money they bring, would effect such a small and vulnerable landscape."
"Queen Mab, a Philosophical Poem, with Notes. [Reputed to Have Been Given by the Author to W. Francis. Wanting the Title-Leaf, Dedication and Part of the Last Leaf].","9781150118616","https://www.goodreads.com/buy_buttons/15/follow?book_id=9375972&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","This historic book may have numerous typos and missing text. Purchasers can download a free scanned copy of the original book (without typos) from the publisher. Not indexed. Not illustrated. 1821. Excerpt: ... and millions of suns are ranged around us, all attended by innumerable worlds, yet calm, regular, and harmonious, all keeping the paths of immutable necessity. IV. Page 87. These are the hired bravoes who defend The Tyrant's throne. To employ murder as a means of justice, is an idea which a man of an enlightened mind will not dwell upon with pleasure. To march forth in rank and file, with all the pomp of streamers and trumpets, for the purpose of shooting at our fellow-men as a mark; to inflict upon them all the variety of wound and anguish; to leave them weltering in their blood; to wander over the field of desolation, and count the number of the dying and the dead--are employments which in thesis we may maintain to be necessary, but which no. good man will contemplate with gratulation and delight. A battle we suppose is won: --thus truth is established!--thus the cause of justice is confirmed! It surely requires no common sagacity to discern the connection between this immense heap of calamities, and the assertion of truth, or the maintenance of justice. Kings and ministers of state, the real authors of the calamity, sit unmolested in their cabinet, while those against whom the fury of the storm is directed, are, for the most part, persons who have been trepanned into the service, or who are dragged unwillingly from their peaceful homes into the field of battle. A soldier is a man whose business it is to kill those who never offended him, and who are the innocent martyrs of other men's iniquities. Whatever may become of the abstract question of the justiflableness of war, it seems impossible that the soldier should not be a depraved and unnatural being. To these more serious and momentous considerations it may be proper to add a recollection of the ridic.."
"Manfred","9781103516810","https://www.goodreads.com/buy_buttons/15/follow?book_id=3730956&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Manfred contains supernatural elements, in keeping with the popularity of the ghost story in England at the time. It is a typical example of a Romantic closet drama. Manfred was adapted musically by Robert Schumann in 1852, in a composition entitled Manfred: Dramatic Poem with music in Three Parts, and later by Pyotr Ilyich Tchaikovsky in his Manfred Symphony, Op. 58, as well as by Carl Reinecke. Friedrich Nietzsche was impressed by the poem's depiction of a super-human being, and wrote some music for it. Byron wrote this ""metaphysical drama"", as he called it, after his marriage failed in scandal amidst charges of sexual improprieties and an incestuous affair between Byron and his half-sister, Augusta Leigh. Attacked by the press and ostracized by London society, Byron fled England for Switzerland in 1816 and never returned. Because Manfred was written immediately after this and because Manfred regards a main character tortured by his own sense of guilt for an unmentionable offense, some critics consider Manfred to be autobiographical, or even confessional.The unnamed but forbidden nature of Manfred's relationship to Astarte is believed to represent Byron's relationship with his half-sister Augusta. Byron commenced this work in late 1816, only a few months after the famed ghost-story sessions which provided the initial impetus for Mary Shelley's Frankenstein. The supernatural references are made clear throughout the poem. In one scene, for example, (Act III, Scene IV, Interior of the Tower), Manfred recalls traveling through time (or astral projection traveling) to Caesar's palace, ""and fill'd up, As 't were anew, the gaps of centuries...""."
"Sappho","9783150043783","https://www.goodreads.com/buy_buttons/15/follow?book_id=6476324&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Sappho ist ein Drama von Franz Grillparzer aus dem Jahr 1818.Das Trauerspiel in fÃ¼nf AufzÃ¼gen handelt von der unerwiderten Liebe der antiken Dichterin Sappho zu dem JÃ¼ngling Phaon. Es wurde im Burgtheater in Wien 1818 uraufgefÃ¼hrt.HandlungSappho kehrt von den Olympischen Spielen zurÃ¼ck, bei denen sie fÃ¼r die Rezitation ihrer Gedichte und GesÃ¤nge mit dem Siegeskranz ausgezeichnet wurde. Sie wird von ihren Landsleuten auf der Insel Lesbos mit groÃer Freude, Jubel und Ehrerbietung empfangen. Sappho hat den JÃ¼ngling Phaon mitgebracht, den sie dem Volk als ihren Geliebten und gleichberechtigten Herren des Hauses vorstellt. Sie lobt ihn als Mann der Tat, an dessen Seite sie ein einfaches und stilles Leben verbringen will. Zuvor hatten sich der schÃ¶nen und sagenumwobenen Sappho KÃ¶nige zu FÃ¼Ãen geworfen, die sie jedoch verschmÃ¤hte. Phaon, der seit seiner Kindheit Geschichten von Sappho erzÃ¤hlt bekommen hatte und nur zu den Olympischen Spielen fuhr, um sie zu sehen, kann das GlÃ¼ck ihrer NÃ¤he und GroÃzÃ¼gigkeit kaum fassen. Als er im Garten auf Sapphos Dienerin Melitta trifft, verliebt er sich in das stille MÃ¤dchen und erkennt, dass er nur von Sapphos Ruhm angezogen wurde und seine Verehrung keine Liebe war. Sappho hatte Melitta als Kleinkind auf einem Sklavenmarkt gekauft und sie seitdem wie eine Tochter aufgezogen. Als sie hinter den Verrat kommt und erkennt, dass echte GefÃ¼hle die Beiden verbinden, bedroht sie Melitta erst mit einem Dolch und will sie spÃ¤ter auf die entfernte Insel Chios schaffen lassen. Phaon vereitelt diesen Plan jedoch, indem er das Boot Ã¼bernimmt, um mit Melitta von der mÃ¤chtigen Sappho zu entfliehen. Die Landsleute verfolgen das Boot auf Sapphos GerheiÃ und bringen das Paar zurÃ¼ck. Melitta bereut ihre Flucht und ihre Untreue, als sie sieht, wie sehr die Trauer und die Verletztheit Sappho verÃ¤ndert haben. Phaon jedoch attackiert sie und beharrt auf seiner Freiheit sich von Sappho abzuwenden, die er als Dichterin schÃ¤tzt, als Mensch nun aber verachtet. Der Diener Rhamnes beschuldigt Phaon, die von den GÃ¶ttern gesegnete und einmalig begabte Sappho gebrochen und durch seine Worte und Taten vernichtet zu haben. Als Phaon dies erkennt, bereut er ebenso wie Melitta seine Tat und eilt zu Sappho. Diese hat sich von der Welt bereits abgewendet, wirft alle Symbole ihres weltlichen Erfolges ins Meer und reagiert nicht auf das Paar. Von den Menschen, die sie liebte, enttÃ¤uscht, Ã¼bergibt sie ihr Schicksal den GÃ¶ttern, als deren Liebling sie galt, und wirft sich, das Paar segnend und ein besseres Leben erwartend, ins Meer."
"The Prince of Homburg","9781840022674","https://www.goodreads.com/buy_buttons/12/follow?book_id=951353&ref=x_gr_w_bb&tag=x_gr_w_bb-20","""Tell me, please - is this a dream?' The night before he leads his troops into battle, the prince of Homburg strips off his uniform and goes sleepwalking. Moonstruck, his mind races with a young man's fantasies - love, ambition and victory. But when the morning comes, a single reckless act of disobediance sets in motion a chain of events that leads inexorable to the one thing he never dreamt would happen; his own death. Heinrich von Kleist is one of the most enigmatic figures in theatre history. Driven to suicide at the age of 34, he left behind him seven extraordinary plays. Unperformed during his own lifetime, The Prince of Homburg is now regarded as von Kleist's masterpiece and is one of the most mysterious and beautiful plays of the nineteenth century. Neil Bartlett's production opened at the RSC Stratford in January 2002, and transferred to the Lyric Theatre."""
"The Duel","9781935554530","https://www.goodreads.com/buy_buttons/15/follow?book_id=9963823&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","
  
    
      About This Book
    
  
""No amount of wisdom could possibly make sense of the mysterious verdict which God intended through this duel.""A new translation of a key work by one of European literatureâs most important early writers.
   One of the few novellas written by the master German playwright, The Duel was considered by Thomas Mann and others to be one of the great works of German literature. The story of a virtuous woman slandered by a nobleman, it is a precise study of a subject that fascinated von Kleist: That people are sometimes seemingly punished for their very innocence.
  This Is A Melville House âHybridBookâ
 HybridBooks are a union of print and electronic media: Purchasers of this print edition also receive Illuminationsâadditional curated material that expand the world of Kleistâs novella through text and illustrationsâat no additional charge.Â  Â  To obtain the Illuminations for The Duel by Heinrich von Kleist, simply scan the QR code (or follow a url) found at the back of the print book, which leads to a page where you can download a file for your preferred electronic reading device.""Illuminations"" contains writings by Paul the Deacon - J.G. Millingen - Sir Walter Scott - Johann Ludwig Uhland - Miguel de Cervantes - Andrew Lang - John Carl Blankenagel - Louis and Regis Senac - Alfred Hutton - Fiore de Liberi and a collection of the twelve laws of chivalry. Â  Illustrations include: Gerhard von Kugelgen - Johannes Gehrts - JÃ¶rg Breu JÃ¼ngere and Pauls Hector Mair - Achilles Emperaire - George Muhlberg and others. Â  Also included is The Duelistâs Supplement â âThe Art of Dueling: How To Shoot and Slash Your Way To Satisfactionâ which includes an entire facsimile scan of Fior de Liberi's Flower of Battle."
"The Robber Bridegroom","9780141398570","https://www.goodreads.com/buy_buttons/12/follow?book_id=24874358&ref=x_gr_w_bb&tag=x_gr_w_bb-20","'Then she began to run, and she ran over the sharp stones and through the thorns, and the wild animals bounded past her ...'Four weird, dark and enchanting fairy-tales from the Brothers Grimm. Introducing Little Black Classics: 80 books for Penguin's 80th birthday. Little Black Classics celebrate the huge range and diversity of Penguin Classics, with books from around the world and across many centuries. They take us from a balloon ride over Victorian London to a garden of blossom in Japan, from Tierra del Fuego to 16th-century California and the Russian steppe. Here are stories lyrical and savage; poems epic and intimate; essays satirical and inspirational; and ideas that have shaped the lives of millions.Jacob Ludwig Karl (1785-1863) and Wilhelm Karl (1786-1859) are the Brothers Grimm. Their Selected Tales are also available in Penguin Classics."
"Peter Schlemihls wundersame Geschichte","9783150000939","https://www.goodreads.com/buy_buttons/15/follow?book_id=1241561&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Adelbert von Chamissos 1814 erschienene phantastische ErzÃ¤hlung 'Peter Schlemihls wundersame Geschichte' handelt von einem sanften, weltfremden JÃ¼ngling, der einem rÃ¤tselhaften Mann in einem grauen Rock seinen Schatten verkauft. Er ist jedoch auÃerstande, den so erworbenen Reichtum zu genieÃen, da er von den Menschen verstoÃen oder verhÃ¶hnt wird, sobald sie merken, dass er keinen Schatten hat. Als eine Art BuÃe durchwandert Peter Schlemihl die Welt mit Siebenmeilenstiefeln und erforscht die Natur.Die ErzÃ¤hlung in Briefform, in der zahlreiche Motive und Elemente aus den Bereichen MÃ¤rchen und Sage verarbeitet sind, ist so angelegt, dass der fiktive Peter Schlemihl seinem ""Freund"" Chamisso seine Geschichte erzÃ¤hlt; er spricht als Ich-ErzÃ¤hler den Autor immer wieder direkt an und verleiht den Berichten dadurch Unmittelbarkeit und Echtheit."
"Undine","9781587156892","https://www.goodreads.com/buy_buttons/12/follow?book_id=140996&ref=x_gr_w_bb&tag=x_gr_w_bb-20","""Most artistic of all the continental weird tales is the German classic Undine (1814), by Friedrich Heinrich Karl, Baron de la Motte FouquE. In this story of a water-spirit who married a mortal and gained a human soul there is a delicate fineness of craftsmanship which makes it notable in any department of literature and an easy naturalness which places it close to the genuine folk-myth."" -- H.P. Lovecraft, ""Supernatural Horror In Literature"""
"The Scottish Chiefs","9780684193403","https://www.goodreads.com/buy_buttons/12/follow?book_id=748069&ref=x_gr_w_bb&tag=x_gr_w_bb-20","A romantic, suspenseful novel of Scotland's 14th-century heroes, Sir William Wallace and Robert the Bruce. First published in 1809 to spectacular success throughout Europe, this new edition captures the grandeur of the earlier edition, with Wyeth's glorious paintings reproduced from the original canvases."
"The Roman History Volume 1","9781230328881","https://www.goodreads.com/buy_buttons/12/follow?book_id=20271948&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This historic book may have numerous typos and missing text. Purchasers can usually download a free scanned copy of the original book (without typos) from the publisher. Not indexed. Not illustrated. 1827 edition. Excerpt: ... chapter xxviii. the first secession, and the tribuneship of the people. While Tarquinius lived, internal peace and harmony prevailed at Rome, because the senate feared the people; but scarcely had the grave closed upon the man whose pretensions might prove alarming, if espoused by an oppressed party in hope of improving their condition, when all this gentleness disappeared 33. The Patricians exercised every species of oppression which avarice and pride could suggest; and the people were the more exasperated by the sense of tyranny, because the previous kindness now lost all its merit, and proved itself only the result of fear and policy. The word "" People,"" which our language must adopt in the history of the civil commotions of Rome, in order to designate the Plebeians, excites in our mind, as the word Sij/xoG with the Greeks, essentially false and erroneous ideas, both on account of Plebi cui ad earn diem summa ope inservitum erat, injuria a primoribus fieri coepere. Livius, ii. c. 21. its complexity, and because the peculiar notion, expressed by the Latin terra, is not even once comprised in the wider signification of the word itself. The Greeks understood it originally of the freemen, who were unable to trace their pedigree to heroes and kings34; afterwards, in the oligarchies, those who were excluded from the sovereignty by insufficiency of property. In the democracies, the word generally signified the mass of the populace who had no possessions, although they shared the supreme authority. But as the latter abused this power partly of their own accord, and partly as instruments, the term became justly detested, and every attempt to procure greater import"
"The Diary of John Evelyn","9781843831099","https://www.goodreads.com/buy_buttons/12/follow?book_id=1724103&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The Diary of John Evelyn (1620-1706) is one of the principal literary sources for life and manners in the English seventeenth century. Evelyn was one of an influential group of men which included Wren, Pepys and Boyle; a founding member of the Royal Society, he was also a friend of Charles II, a Commissioner for sick seamen and prisoners of war during the Dutch Wars, a prime mover behind Chelsea and Greenwich Hospitals, and a prolific author who wrote about architecture, art, arboriculture, fashion, and pollution. In his Diary he recorded the events and experiences of his long and remarkable life; there are also extensive references to his family, including his poignant recollections of the children who predeceased him. This edition has been based on the only comprehensive and accurate transcription, by E.S. de Beer, published by Oxford University Press in 1955, but the text has been reworked into individual years and months while retaining the original spelling and grammar throughout. GUY DE LA BEDOYERE holds degrees in history and archaeology from the Universities of Durham and London."
"Lectures on the English Poets","9781605970097","https://www.goodreads.com/buy_buttons/12/follow?book_id=4447374&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide."
"Mathilda by Mary Wollstonecraft Shelley, Fiction, Classics","9781598188288","https://www.goodreads.com/buy_buttons/12/follow?book_id=2548346&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The three main characters in Mathilda are clearly Mary Shelley herself, Godwin and Percy Bysshe Shelley -- and their relations can easily be reassorted to correspond with their lives. An important and little-known tale from the author of Frankenstein. Mathilda is the second long work of fiction of Mary Shelley, written between August 1819 and February 1820."
"On a Theatre of Marionettes","9780902015265","https://www.goodreads.com/buy_buttons/15/follow?book_id=4588072&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20",""
"Melincourt; Or Sir Oran Hautton","9780548189900","https://www.goodreads.com/buy_buttons/12/follow?book_id=2778232&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This scarce antiquarian book is included in our special Legacy Reprint Series. In the interest of creating a more extensive selection of rare historical book reprints, we have chosen to reproduce this title even though it may possibly have occasional imperfections such as missing and blurred pages, missing text, poor pictures, markings, dark backgrounds and other reproduction issues beyond our control. Because this work is culturally important, we have made it available as a part of our commitment to protecting, preserving and promoting the world's literature."
"Headlong Hall","9781406908459","https://www.goodreads.com/buy_buttons/15/follow?book_id=132247&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Excerpt: ...mould, and covering the whole with an elegant stratum of turf. Squire Headlong caught with avidity at this suggestion; and, as he had always a store of gunpowder in the house, for the accommodation of himself and his shooting visitors, and for the supply of a small battery of cannon, which he kept for his private amusement, he insisted on commencing operations immediately. Accordingly, he bounded back to the house, and very speedily returned, accompanied by the little butler, and half a dozen servants and labourers, with pickaxes and gunpowder, a hanging stove and a poker, together with a basket of cold meat and two or three bottles of Madeira: for the Squire thought, with many others, that a copious supply of provision is a very necessary ingredient in all rural amusements. Mr Milestone superintended the proceedings. The rock was excavated, the powder introduced, the apertures strongly blockaded with fragments of stone: a long train was laid to a spot which Mr Milestone fixed on as sufficiently remote from the possibility of harm: the Squire seized the poker, and, after flourishing it in the air with a degree of dexterity which induced the rest of the party to leave him in solitary possession of an extensive circumference, applied the end of it to the train; and the rapidly communicated ignition ran hissing along the surface of the soil. At this critical moment, Mr Cranium and Mr Panscope appeared at the top of the tower, which, unseeing and unseen, they had ascended on the opposite side to that where the Squire and Mr Milestone were conducting their operations. Their sudden appearance a little dismayed the Squire, who, however, comforted himself with the reflection, that the tower was perfectly safe, or at least was intended to be so, and that his friends were in no probable danger but of a knock on the head from a flying fragment of stone. The succession of these thoughts in the mind of the Squire was commensurate in rapidity to the progress of..."
"Das FrÃ¤ulein von Scuderi","9783150000250","https://www.goodreads.com/buy_buttons/15/follow?book_id=1436717&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","SpÃ¤t um Mitternacht - es mochte im Herbste des Jahres 1680 sein - wurde an dieses Haus hart und heftig angeschlagen, daÃ es im ganzen Flur laut widerhallte. - Baptiste, der in des FrÃ¤uleins kleinem Haushalt Koch, Bedienten und TÃ¼rsteher zugleich vorstellte, war mit Erlaubnis seiner Herrschaft Ã¼ber Land gegangen zur Hochzeit seiner Schwester, und so kam es, daÃ die MartiniÃ¨re, des FrÃ¤uleins Kammerfrau, allein im Hause noch wachte. Sie hÃ¶rte die wiederholten SchlÃ¤ge, es fiel ihr ein, daÃ Baptiste fortgegangen und sie mit dein FrÃ¤ulein ohne weitern Schutz im Hause geblieben sei; aller Frevel von Einbruch, Diebstahl und Mord, wie er jemals in Paris verÃ¼bt worden, kam ihr in den Sinn, es wurde ihr gewiÃ, daÃ irgend ein Haufen Meuter, von der Einsamkeit des Hauses unterrichtet, da drauÃen tobe und, eingelassen, ein bÃ¶ses Vorhaben gegen die Herrschaft ausfÃ¼hren wolle..."
"The Epicure's Almanack: Eating and Drinking in Regency London (The Original 1815 Guidebook)","9780712358613","https://www.goodreads.com/buy_buttons/12/follow?book_id=13226418&ref=x_gr_w_bb&tag=x_gr_w_bb-20","With websites like Yelp and television networks dedicated exclusively to food, todayâs foodie need not look far for advice on what and where to eat next. But before Zagat and the Michelin star, there was Ralph Rylance (1782â1834) and The Epicureâs Almanack, or Guide to Good Living, his listing of more than 650 eating establishments, taverns, inns, and hotels in and around London in the early nineteenth century. Working single-handedly and on foot, Rylance investigated and reported on a broad range of restaurants, from haughty chophouses and suburban tea gardens to humble tripe shops and dockyard taverns, as well as Londonâs first Indian restaurant. He also gives an account of Londonâs markets, featuring an inventory of merchants selling everything from anchovy sauce to kitchen stoves.Published in 1815, The Epicureâs Almanack was never updated or reprinted and was never truly emulated until 1968, when the Good Food Guide to London was first issued. Reproduced here with an introduction by Janet Ing Freeman, and accompanied by extensive notes, indexes, and many details from a contemporary map of London, this extraordinary edition vividly brings back to life the tastes, smells, and culture of Regency England and is a must-read for lovers of London and food alike."
